auth_id,merchant_id,card_token,auth_amount,auth_ts,auth_date,currency
9575,16,tok_04311,52.39,2026-08-19 05:28:00,2026-08-19,USD
9576,23,tok_00966,28.4,2026-08-19 04:15:00,2026-08-19,USD
9577,46,tok_00959,27.04,2026-08-19 15:40:00,2026-08-19,USD
9578,34,tok_01692,17.7,2026-08-19 15:11:00,2026-08-19,USD
9579,58,tok_00531,16.3,2026-08-19 10:29:00,2026-08-19,USD
9580,10,tok_03465,69.12,2026-08-19 20:59:00,2026-08-19,USD
9581,17,tok_02922,25.68,2026-08-19 00:33:00,2026-08-19,USD
9582,19,tok_03998,63.63,2026-08-19 08:33:00,2026-08-19,USD
9583,51,tok_02670,43.0,2026-08-19 06:12:00,2026-08-19,USD
9584,10,tok_03847,39.86,2026-08-19 10:58:00,2026-08-19,USD
9585,8,tok_01367,12.54,2026-08-19 20:23:00,2026-08-19,USD
9586,32,tok_03340,23.49,2026-08-19 12:14:00,2026-08-19,USD
9587,5,tok_03485,24.33,2026-08-19 03:10:00,2026-08-19,USD
9588,27,tok_03629,57.42,2026-08-19 02:27:00,2026-08-19,USD
9589,4,tok_04656,75.56,2026-08-19 06:12:00,2026-08-19,USD
9590,49,tok_02703,25.29,2026-08-19 10:35:00,2026-08-19,USD
9591,56,tok_02932,16.61,2026-08-19 08:13:00,2026-08-19,USD
9592,8,tok_00683,23.26,2026-08-19 15:59:00,2026-08-19,USD
9593,8,tok_04125,2.94,2026-08-19 11:34:00,2026-08-19,USD
9594,10,tok_04240,30.61,2026-08-19 13:55:00,2026-08-19,USD
9595,57,tok_03540,24.67,2026-08-19 20:20:00,2026-08-19,USD
9596,18,tok_03954,37.27,2026-08-19 01:06:00,2026-08-19,USD
9597,47,tok_04983,102.58,2026-08-19 17:21:00,2026-08-19,USD
9598,1,tok_02272,12.6,2026-08-19 12:10:00,2026-08-19,USD
9599,35,tok_03118,21.67,2026-08-19 14:04:00,2026-08-19,USD
9600,33,tok_01421,15.42,2026-08-19 17:18:00,2026-08-19,USD
9601,54,tok_01653,23.64,2026-08-19 09:14:00,2026-08-19,USD
9602,20,tok_00162,31.37,2026-08-19 03:51:00,2026-08-19,USD
9603,36,tok_03607,10.75,2026-08-19 00:39:00,2026-08-19,USD
9604,18,tok_04638,129.47,2026-08-19 14:45:00,2026-08-19,USD
9605,51,tok_00157,11.4,2026-08-19 16:32:00,2026-08-19,USD
9606,55,tok_02536,45.45,2026-08-19 23:57:00,2026-08-19,USD
9607,23,tok_00041,24.84,2026-08-19 16:45:00,2026-08-19,USD
9608,48,tok_03655,30.31,2026-08-19 02:25:00,2026-08-19,USD
9609,35,tok_04969,3.9,2026-08-19 02:09:00,2026-08-19,USD
9610,20,tok_02836,14.14,2026-08-19 11:01:00,2026-08-19,USD
9611,53,tok_00291,28.87,2026-08-19 23:17:00,2026-08-19,USD
9612,53,tok_04734,10.95,2026-08-19 22:33:00,2026-08-19,USD
9613,24,tok_03695,22.43,2026-08-19 04:48:00,2026-08-19,USD
9614,54,tok_04270,7.87,2026-08-19 17:23:00,2026-08-19,USD
9615,57,tok_03045,10.05,2026-08-19 02:01:00,2026-08-19,USD
9616,48,tok_03883,43.17,2026-08-19 18:19:00,2026-08-19,USD
9617,13,tok_01360,16.41,2026-08-19 07:09:00,2026-08-19,USD
9618,45,tok_01098,11.34,2026-08-19 17:48:00,2026-08-19,USD
9619,17,tok_01215,59.34,2026-08-19 13:52:00,2026-08-19,USD
9620,2,tok_01541,19.97,2026-08-19 08:49:00,2026-08-19,USD
9621,29,tok_03488,80.74,2026-08-19 23:10:00,2026-08-19,USD
9622,29,tok_04345,4.15,2026-08-19 16:28:00,2026-08-19,USD
9623,44,tok_03847,28.98,2026-08-19 19:03:00,2026-08-19,USD
9624,18,tok_03547,50.03,2026-08-19 11:21:00,2026-08-19,USD
9625,31,tok_04462,99.65,2026-08-19 01:39:00,2026-08-19,USD
9626,10,tok_00525,23.12,2026-08-19 18:40:00,2026-08-19,USD
9627,31,tok_01836,43.22,2026-08-19 11:01:00,2026-08-19,USD
9628,17,tok_01284,36.18,2026-08-19 21:10:00,2026-08-19,USD
9629,30,tok_04909,61.21,2026-08-19 21:17:00,2026-08-19,USD
9630,36,tok_03551,12.82,2026-08-19 12:12:00,2026-08-19,USD
9631,13,tok_00414,4.33,2026-08-19 15:35:00,2026-08-19,USD
9632,45,tok_02324,14.15,2026-08-19 15:56:00,2026-08-19,USD
9633,50,tok_03890,8.8,2026-08-19 04:26:00,2026-08-19,USD
9634,24,tok_01945,20.29,2026-08-19 08:34:00,2026-08-19,USD
9635,39,tok_02840,22.93,2026-08-19 11:20:00,2026-08-19,USD
9636,20,tok_04923,62.1,2026-08-19 15:50:00,2026-08-19,USD
9637,50,tok_01468,10.6,2026-08-19 19:56:00,2026-08-19,USD
9638,13,tok_02456,4.05,2026-08-19 01:25:00,2026-08-19,USD
9639,59,tok_02114,43.63,2026-08-19 19:56:00,2026-08-19,USD
9640,18,tok_04638,22.72,2026-08-19 15:31:00,2026-08-19,USD
9641,21,tok_02427,94.54,2026-08-19 02:02:00,2026-08-19,USD
9642,31,tok_04827,11.84,2026-08-19 20:46:00,2026-08-19,USD
9643,27,tok_03821,5.66,2026-08-19 15:20:00,2026-08-19,USD
9644,40,tok_02156,61.25,2026-08-19 11:36:00,2026-08-19,USD
9645,48,tok_03270,27.32,2026-08-19 23:10:00,2026-08-19,USD
9646,20,tok_00861,7.27,2026-08-19 20:52:00,2026-08-19,USD
9647,42,tok_03955,16.86,2026-08-19 23:13:00,2026-08-19,USD
9648,14,tok_03153,6.92,2026-08-19 23:37:00,2026-08-19,USD
9649,17,tok_03401,6.59,2026-08-19 22:55:00,2026-08-19,USD
9650,20,tok_00539,38.44,2026-08-19 21:49:00,2026-08-19,USD
9651,20,tok_02351,34.26,2026-08-19 04:01:00,2026-08-19,USD
9652,57,tok_03618,28.45,2026-08-19 16:50:00,2026-08-19,USD
9653,21,tok_01207,103.65,2026-08-19 23:37:00,2026-08-19,USD
9654,14,tok_04699,39.89,2026-08-19 05:48:00,2026-08-19,USD
9655,8,tok_03392,16.72,2026-08-19 14:47:00,2026-08-19,USD
9656,37,tok_04551,10.42,2026-08-19 10:17:00,2026-08-19,USD
9657,16,tok_02106,17.15,2026-08-19 03:58:00,2026-08-19,USD
9658,59,tok_02470,7.41,2026-08-19 00:32:00,2026-08-19,USD
9659,22,tok_04331,7.34,2026-08-19 07:40:00,2026-08-19,USD
9660,45,tok_00078,20.05,2026-08-19 09:41:00,2026-08-19,USD
9661,27,tok_01228,20.18,2026-08-19 08:38:00,2026-08-19,USD
9662,40,tok_01855,34.02,2026-08-19 08:08:00,2026-08-19,USD
9663,58,tok_02333,15.43,2026-08-19 02:56:00,2026-08-19,USD
9664,3,tok_02749,3.47,2026-08-19 00:32:00,2026-08-19,USD
9665,17,tok_02853,63.12,2026-08-19 01:25:00,2026-08-19,USD
9666,20,tok_01222,18.97,2026-08-19 11:26:00,2026-08-19,USD
9667,39,tok_01897,9.03,2026-08-19 16:15:00,2026-08-19,USD
9668,46,tok_02588,31.09,2026-08-19 18:47:00,2026-08-19,USD
9669,13,tok_02481,6.1,2026-08-19 12:47:00,2026-08-19,USD
9670,40,tok_01329,5.82,2026-08-19 13:33:00,2026-08-19,USD
9671,1,tok_01759,17.06,2026-08-19 17:59:00,2026-08-19,USD
9672,13,tok_03584,4.57,2026-08-19 22:56:00,2026-08-19,USD
9673,29,tok_02745,4.79,2026-08-19 20:09:00,2026-08-19,USD
9674,39,tok_01021,30.32,2026-08-19 22:44:00,2026-08-19,USD
9675,48,tok_04002,26.29,2026-08-19 10:44:00,2026-08-19,USD
9676,50,tok_00982,3.37,2026-08-19 02:32:00,2026-08-19,USD
9677,55,tok_03067,2.41,2026-08-19 05:45:00,2026-08-19,USD
9678,58,tok_03662,35.69,2026-08-19 03:58:00,2026-08-19,USD
9679,17,tok_00185,255.83,2026-08-19 09:10:00,2026-08-19,USD
9680,42,tok_03051,16.58,2026-08-19 21:20:00,2026-08-19,USD
9681,17,tok_04884,6.76,2026-08-19 05:45:00,2026-08-19,USD
9682,12,tok_03242,150.79,2026-08-19 22:37:00,2026-08-19,USD
9683,24,tok_04303,6.22,2026-08-19 20:02:00,2026-08-19,USD
9684,50,tok_02343,15.77,2026-08-19 16:05:00,2026-08-19,USD
9685,40,tok_02001,11.89,2026-08-19 02:26:00,2026-08-19,USD
9686,21,tok_03247,63.15,2026-08-19 13:25:00,2026-08-19,USD
9687,22,tok_03207,12.05,2026-08-19 03:28:00,2026-08-19,USD
9688,44,tok_03258,97.87,2026-08-19 23:16:00,2026-08-19,USD
9689,21,tok_04131,4.97,2026-08-19 05:03:00,2026-08-19,USD
9690,28,tok_02405,31.95,2026-08-19 13:58:00,2026-08-19,USD
9691,1,tok_04647,11.35,2026-08-19 02:23:00,2026-08-19,USD
9692,31,tok_03196,63.54,2026-08-19 06:49:00,2026-08-19,USD
9693,18,tok_04631,33.76,2026-08-19 03:30:00,2026-08-19,USD
9694,46,tok_02879,31.98,2026-08-19 05:56:00,2026-08-19,USD
9695,34,tok_00413,31.66,2026-08-19 15:36:00,2026-08-19,USD
9696,20,tok_02985,7.98,2026-08-19 02:30:00,2026-08-19,USD
9697,6,tok_00339,82.91,2026-08-19 21:27:00,2026-08-19,USD
9698,3,tok_03506,19.3,2026-08-19 03:32:00,2026-08-19,USD
9699,6,tok_03511,13.86,2026-08-19 04:07:00,2026-08-19,USD
9700,17,tok_00781,6.86,2026-08-19 07:21:00,2026-08-19,USD
9701,27,tok_03670,16.05,2026-08-19 21:05:00,2026-08-19,USD
9702,34,tok_03691,22.93,2026-08-19 05:01:00,2026-08-19,USD
9703,22,tok_00784,71.83,2026-08-19 14:12:00,2026-08-19,USD
9704,50,tok_03741,10.13,2026-08-19 11:40:00,2026-08-19,USD
9705,10,tok_02673,16.56,2026-08-19 22:00:00,2026-08-19,USD
9706,39,tok_01862,11.74,2026-08-19 05:40:00,2026-08-19,USD
9707,53,tok_01704,4.5,2026-08-19 19:42:00,2026-08-19,USD
9708,20,tok_00923,4.99,2026-08-19 08:32:00,2026-08-19,USD
9709,27,tok_00785,70.43,2026-08-19 23:18:00,2026-08-19,USD
9710,22,tok_00629,41.71,2026-08-19 10:19:00,2026-08-19,USD
9711,56,tok_00617,234.35,2026-08-19 07:28:00,2026-08-19,USD
9712,48,tok_03364,19.53,2026-08-19 05:32:00,2026-08-19,USD
9713,8,tok_02825,17.15,2026-08-19 01:58:00,2026-08-19,USD
9714,41,tok_01988,30.86,2026-08-19 11:06:00,2026-08-19,USD
9715,26,tok_02541,24.66,2026-08-19 15:07:00,2026-08-19,USD
9716,53,tok_01010,20.76,2026-08-19 07:56:00,2026-08-19,USD
9717,5,tok_02888,10.32,2026-08-19 17:40:00,2026-08-19,USD
9718,27,tok_01386,19.14,2026-08-19 16:43:00,2026-08-19,USD
9719,44,tok_04458,42.18,2026-08-19 19:50:00,2026-08-19,USD
9720,21,tok_01157,31.85,2026-08-19 00:03:00,2026-08-19,USD
9721,15,tok_00256,27.89,2026-08-19 11:55:00,2026-08-19,USD
9722,20,tok_00109,24.38,2026-08-19 08:54:00,2026-08-19,USD
9723,32,tok_03367,11.52,2026-08-19 01:30:00,2026-08-19,USD
9724,26,tok_00760,17.87,2026-08-20 05:09:00,2026-08-20,USD
9725,2,tok_01622,67.05,2026-08-20 20:22:00,2026-08-20,USD
9726,7,tok_00688,68.02,2026-08-20 18:28:00,2026-08-20,USD
9727,50,tok_01665,37.97,2026-08-20 14:05:00,2026-08-20,USD
9728,4,tok_01591,13.49,2026-08-20 11:04:00,2026-08-20,USD
9729,6,tok_00892,70.43,2026-08-20 02:02:00,2026-08-20,USD
9730,30,tok_04650,43.37,2026-08-20 16:31:00,2026-08-20,USD
9731,47,tok_04285,39.36,2026-08-20 08:44:00,2026-08-20,USD
9732,29,tok_02318,7.47,2026-08-20 16:44:00,2026-08-20,USD
9733,25,tok_01414,37.15,2026-08-20 12:03:00,2026-08-20,USD
9734,29,tok_00525,49.26,2026-08-20 03:11:00,2026-08-20,USD
9735,13,tok_04572,72.46,2026-08-20 17:06:00,2026-08-20,USD
9736,29,tok_02712,25.19,2026-08-20 12:29:00,2026-08-20,USD
9737,51,tok_00574,150.0,2026-08-20 16:14:00,2026-08-20,USD
9738,19,tok_01694,27.18,2026-08-20 03:15:00,2026-08-20,USD
9739,26,tok_04779,26.84,2026-08-20 01:34:00,2026-08-20,USD
9740,37,tok_02131,21.19,2026-08-20 18:48:00,2026-08-20,USD
9741,52,tok_00494,4.68,2026-08-20 15:51:00,2026-08-20,USD
9742,7,tok_01620,8.26,2026-08-20 10:50:00,2026-08-20,USD
9743,57,tok_03239,11.92,2026-08-20 01:06:00,2026-08-20,USD
9744,48,tok_03389,25.59,2026-08-20 18:31:00,2026-08-20,USD
9745,39,tok_00130,26.94,2026-08-20 08:29:00,2026-08-20,USD
9746,44,tok_01257,11.78,2026-08-20 11:59:00,2026-08-20,USD
9747,51,tok_02869,40.06,2026-08-20 03:49:00,2026-08-20,USD
9748,57,tok_00609,16.3,2026-08-20 14:58:00,2026-08-20,USD
9749,17,tok_00299,21.31,2026-08-20 10:22:00,2026-08-20,USD
9750,25,tok_01039,16.51,2026-08-20 19:36:00,2026-08-20,USD
9751,53,tok_03584,21.52,2026-08-20 09:10:00,2026-08-20,USD
9752,11,tok_00970,35.64,2026-08-20 17:38:00,2026-08-20,USD
9753,8,tok_01217,21.07,2026-08-20 17:15:00,2026-08-20,USD
9754,12,tok_02875,21.01,2026-08-20 07:05:00,2026-08-20,USD
9755,4,tok_04568,44.77,2026-08-20 15:56:00,2026-08-20,USD
9756,16,tok_02562,93.01,2026-08-20 17:11:00,2026-08-20,USD
9757,30,tok_04721,46.52,2026-08-20 14:16:00,2026-08-20,USD
9758,18,tok_02395,12.15,2026-08-20 09:37:00,2026-08-20,USD
9759,9,tok_01553,52.06,2026-08-20 01:46:00,2026-08-20,USD
9760,40,tok_03347,1.87,2026-08-20 06:52:00,2026-08-20,USD
9761,31,tok_00677,50.28,2026-08-20 01:13:00,2026-08-20,USD
9762,51,tok_01633,16.47,2026-08-20 06:25:00,2026-08-20,USD
9763,59,tok_02828,22.19,2026-08-20 08:16:00,2026-08-20,USD
9764,47,tok_02618,24.29,2026-08-20 00:50:00,2026-08-20,USD
9765,21,tok_03672,13.01,2026-08-20 17:09:00,2026-08-20,USD
9766,43,tok_02875,41.16,2026-08-20 01:06:00,2026-08-20,USD
9767,13,tok_04399,77.45,2026-08-20 14:05:00,2026-08-20,USD
9768,25,tok_02735,59.82,2026-08-20 15:08:00,2026-08-20,USD
9769,19,tok_00701,3.6,2026-08-20 08:58:00,2026-08-20,USD
9770,25,tok_04336,10.68,2026-08-20 09:57:00,2026-08-20,USD
9771,15,tok_02017,16.19,2026-08-20 01:34:00,2026-08-20,USD
9772,20,tok_00237,16.56,2026-08-20 19:53:00,2026-08-20,USD
9773,16,tok_00424,8.82,2026-08-20 00:52:00,2026-08-20,USD
9774,37,tok_02984,5.27,2026-08-20 12:43:00,2026-08-20,USD
9775,37,tok_01539,106.79,2026-08-20 16:29:00,2026-08-20,USD
9776,54,tok_04657,24.54,2026-08-20 14:28:00,2026-08-20,USD
9777,10,tok_03136,103.17,2026-08-20 14:39:00,2026-08-20,USD
9778,53,tok_03828,8.26,2026-08-20 01:49:00,2026-08-20,USD
9779,2,tok_00695,32.71,2026-08-20 00:33:00,2026-08-20,USD
9780,20,tok_04812,13.41,2026-08-20 11:27:00,2026-08-20,USD
9781,14,tok_04616,213.74,2026-08-20 22:26:00,2026-08-20,USD
9782,33,tok_02370,12.42,2026-08-20 19:33:00,2026-08-20,USD
9783,19,tok_01214,9.89,2026-08-20 14:17:00,2026-08-20,USD
9784,12,tok_01990,152.29,2026-08-20 12:43:00,2026-08-20,USD
9785,7,tok_00570,17.05,2026-08-20 00:47:00,2026-08-20,USD
9786,52,tok_01752,1.75,2026-08-20 01:02:00,2026-08-20,USD
9787,41,tok_02034,131.24,2026-08-20 15:50:00,2026-08-20,USD
9788,19,tok_03116,23.28,2026-08-20 23:33:00,2026-08-20,USD
9789,17,tok_04802,18.82,2026-08-20 09:03:00,2026-08-20,USD
9790,47,tok_02344,170.19,2026-08-20 02:46:00,2026-08-20,USD
9791,20,tok_00656,29.87,2026-08-20 14:43:00,2026-08-20,USD
9792,22,tok_03636,17.99,2026-08-20 04:14:00,2026-08-20,USD
9793,53,tok_01393,20.59,2026-08-20 17:51:00,2026-08-20,USD
9794,8,tok_00122,13.12,2026-08-20 06:48:00,2026-08-20,USD
9795,28,tok_00697,64.33,2026-08-20 09:45:00,2026-08-20,USD
9796,3,tok_03113,26.77,2026-08-20 11:22:00,2026-08-20,USD
9797,34,tok_04965,186.99,2026-08-20 11:03:00,2026-08-20,USD
9798,10,tok_01350,37.52,2026-08-20 08:25:00,2026-08-20,USD
9799,27,tok_00655,12.31,2026-08-20 07:17:00,2026-08-20,USD
9800,60,tok_02060,27.66,2026-08-20 05:15:00,2026-08-20,USD
9801,54,tok_01688,11.69,2026-08-20 17:34:00,2026-08-20,USD
9802,52,tok_02929,7.87,2026-08-20 14:04:00,2026-08-20,USD
9803,18,tok_04361,17.04,2026-08-20 20:09:00,2026-08-20,USD
9804,28,tok_02287,17.86,2026-08-20 12:34:00,2026-08-20,USD
9805,28,tok_01924,38.42,2026-08-20 15:11:00,2026-08-20,USD
9806,32,tok_00298,120.82,2026-08-20 14:07:00,2026-08-20,USD
9807,26,tok_01039,19.83,2026-08-20 02:42:00,2026-08-20,USD
9808,34,tok_00848,23.87,2026-08-20 04:22:00,2026-08-20,USD
9809,35,tok_03040,13.75,2026-08-20 09:28:00,2026-08-20,USD
9810,6,tok_01819,68.73,2026-08-20 15:02:00,2026-08-20,USD
9811,23,tok_01266,2.61,2026-08-20 00:27:00,2026-08-20,USD
9812,2,tok_02696,71.03,2026-08-20 20:06:00,2026-08-20,USD
9813,49,tok_01708,41.87,2026-08-20 10:35:00,2026-08-20,USD
9814,37,tok_01331,71.01,2026-08-20 01:51:00,2026-08-20,USD
9815,20,tok_01428,40.97,2026-08-20 02:00:00,2026-08-20,USD
9816,29,tok_02311,23.98,2026-08-20 11:32:00,2026-08-20,USD
9817,5,tok_00487,8.33,2026-08-20 08:30:00,2026-08-20,USD
9818,49,tok_03437,27.86,2026-08-20 16:37:00,2026-08-20,USD
9819,44,tok_03591,4.4,2026-08-20 03:37:00,2026-08-20,USD
9820,49,tok_01684,42.71,2026-08-20 19:32:00,2026-08-20,USD
9821,37,tok_03200,73.63,2026-08-20 10:12:00,2026-08-20,USD
9822,53,tok_04155,5.88,2026-08-20 13:37:00,2026-08-20,USD
9823,53,tok_03991,57.43,2026-08-20 09:47:00,2026-08-20,USD
9824,18,tok_00749,12.27,2026-08-20 00:31:00,2026-08-20,USD
9825,14,tok_02194,22.65,2026-08-20 00:34:00,2026-08-20,USD
9826,53,tok_01253,36.03,2026-08-20 04:32:00,2026-08-20,USD
9827,10,tok_01304,95.99,2026-08-20 23:23:00,2026-08-20,USD
9828,8,tok_04793,42.32,2026-08-20 22:01:00,2026-08-20,USD
9829,51,tok_00242,16.65,2026-08-20 20:56:00,2026-08-20,USD
9830,54,tok_03339,23.68,2026-08-20 18:11:00,2026-08-20,USD
9831,6,tok_00528,53.36,2026-08-20 11:38:00,2026-08-20,USD
9832,25,tok_02045,14.06,2026-08-20 06:05:00,2026-08-20,USD
9833,35,tok_04985,76.49,2026-08-20 00:46:00,2026-08-20,USD
9834,55,tok_01369,41.33,2026-08-20 11:01:00,2026-08-20,USD
9835,42,tok_03289,11.12,2026-08-20 23:20:00,2026-08-20,USD
9836,45,tok_01320,20.06,2026-08-20 15:03:00,2026-08-20,USD
9837,10,tok_02266,17.06,2026-08-20 09:53:00,2026-08-20,USD
9838,1,tok_00146,26.75,2026-08-20 11:42:00,2026-08-20,USD
9839,33,tok_04415,17.77,2026-08-20 10:37:00,2026-08-20,USD
9840,56,tok_01724,12.17,2026-08-20 14:34:00,2026-08-20,USD
9841,55,tok_04465,37.2,2026-08-20 00:53:00,2026-08-20,USD
9842,31,tok_04662,32.35,2026-08-20 02:55:00,2026-08-20,USD
9843,45,tok_03313,17.81,2026-08-20 15:20:00,2026-08-20,USD
9844,33,tok_02765,13.69,2026-08-20 12:41:00,2026-08-20,USD
9845,35,tok_04106,8.79,2026-08-20 17:22:00,2026-08-20,USD
9846,27,tok_00432,15.02,2026-08-20 17:41:00,2026-08-20,USD
9847,28,tok_02782,22.11,2026-08-20 01:53:00,2026-08-20,USD
9848,55,tok_00678,78.74,2026-08-20 15:46:00,2026-08-20,USD
9849,3,tok_03513,5.74,2026-08-20 06:53:00,2026-08-20,USD
9850,35,tok_02127,15.76,2026-08-20 02:15:00,2026-08-20,USD
9851,50,tok_02735,38.01,2026-08-20 21:47:00,2026-08-20,USD
9852,18,tok_00423,59.45,2026-08-20 08:26:00,2026-08-20,USD
9853,30,tok_04554,58.41,2026-08-20 12:31:00,2026-08-20,USD
9854,10,tok_01296,13.31,2026-08-20 04:02:00,2026-08-20,USD
9855,42,tok_01100,11.47,2026-08-20 01:57:00,2026-08-20,USD
9856,12,tok_00703,29.54,2026-08-20 17:10:00,2026-08-20,USD
9857,55,tok_01019,8.65,2026-08-20 01:50:00,2026-08-20,USD
9858,22,tok_04615,10.0,2026-08-20 19:54:00,2026-08-20,USD
9859,18,tok_00889,33.75,2026-08-20 20:12:00,2026-08-20,USD
9860,51,tok_01245,10.8,2026-08-20 13:00:00,2026-08-20,USD
9861,6,tok_00176,8.26,2026-08-20 08:25:00,2026-08-20,USD
9862,8,tok_01875,10.67,2026-08-20 14:21:00,2026-08-20,USD
9863,60,tok_03740,169.06,2026-08-20 06:24:00,2026-08-20,USD
9864,5,tok_03533,8.27,2026-08-20 11:02:00,2026-08-20,USD
9865,23,tok_00563,10.04,2026-08-20 09:28:00,2026-08-20,USD
9866,28,tok_02210,14.08,2026-08-20 13:29:00,2026-08-20,USD
9867,50,tok_03896,21.95,2026-08-20 08:51:00,2026-08-20,USD
9868,36,tok_03271,9.46,2026-08-20 20:14:00,2026-08-20,USD
9869,3,tok_01984,10.58,2026-08-20 13:30:00,2026-08-20,USD
9870,37,tok_03486,9.34,2026-08-20 19:33:00,2026-08-20,USD
9871,38,tok_02103,39.92,2026-08-20 20:42:00,2026-08-20,USD
9872,3,tok_01414,41.21,2026-08-20 10:52:00,2026-08-20,USD
9873,43,tok_03356,14.81,2026-08-20 14:32:00,2026-08-20,USD
9874,6,tok_01540,20.59,2026-08-20 15:33:00,2026-08-20,USD
9875,30,tok_04461,30.8,2026-08-20 13:45:00,2026-08-20,USD
9876,13,tok_01900,7.13,2026-08-20 04:49:00,2026-08-20,USD
9877,31,tok_03293,53.51,2026-08-20 15:55:00,2026-08-20,USD
9878,37,tok_04335,20.4,2026-08-20 13:07:00,2026-08-20,USD
9879,21,tok_03624,69.18,2026-08-20 08:24:00,2026-08-20,USD
9880,39,tok_00491,35.56,2026-08-20 23:38:00,2026-08-20,USD
9881,1,tok_00422,14.93,2026-08-20 15:33:00,2026-08-20,USD
9882,58,tok_00440,39.79,2026-08-20 14:02:00,2026-08-20,USD
9883,23,tok_02784,13.11,2026-08-20 05:03:00,2026-08-20,USD
9884,52,tok_00965,9.01,2026-08-20 11:25:00,2026-08-20,USD
9885,53,tok_03444,25.26,2026-08-20 13:41:00,2026-08-20,USD
9886,2,tok_02996,131.8,2026-08-20 12:25:00,2026-08-20,USD
9887,5,tok_00573,16.42,2026-08-20 09:52:00,2026-08-20,USD
9888,4,tok_00184,118.34,2026-08-20 18:18:00,2026-08-20,USD
9889,56,tok_03466,36.16,2026-08-20 14:36:00,2026-08-20,USD
9890,60,tok_02570,30.52,2026-08-20 12:32:00,2026-08-20,USD
9891,47,tok_01642,23.93,2026-08-20 12:34:00,2026-08-20,USD
9892,52,tok_01275,18.59,2026-08-20 15:38:00,2026-08-20,USD
9893,4,tok_04587,19.04,2026-08-20 20:52:00,2026-08-20,USD
9894,16,tok_01021,31.52,2026-08-20 18:25:00,2026-08-20,USD
9895,9,tok_02011,22.92,2026-08-20 14:56:00,2026-08-20,USD
9896,37,tok_02831,15.83,2026-08-20 10:43:00,2026-08-20,USD
9897,13,tok_03287,83.73,2026-08-20 15:20:00,2026-08-20,USD
9898,36,tok_02806,15.4,2026-08-20 16:35:00,2026-08-20,USD
9899,24,tok_04194,33.56,2026-08-20 23:10:00,2026-08-20,USD
9900,23,tok_03482,6.07,2026-08-20 03:08:00,2026-08-20,USD
9901,18,tok_04759,19.68,2026-08-20 16:22:00,2026-08-20,USD
9902,40,tok_01323,13.9,2026-08-20 14:24:00,2026-08-20,USD
9903,52,tok_02925,8.32,2026-08-20 21:44:00,2026-08-20,USD
9904,22,tok_01665,5.29,2026-08-20 23:54:00,2026-08-20,USD
9905,53,tok_04203,40.14,2026-08-20 07:35:00,2026-08-20,USD
9906,6,tok_02843,83.54,2026-08-20 07:58:00,2026-08-20,USD
9907,11,tok_03716,34.85,2026-08-20 21:34:00,2026-08-20,USD
9908,58,tok_02050,14.69,2026-08-20 00:10:00,2026-08-20,USD
9909,30,tok_04228,38.76,2026-08-20 21:16:00,2026-08-20,USD
9910,57,tok_04757,12.59,2026-08-20 12:35:00,2026-08-20,USD
9911,50,tok_02638,10.0,2026-08-20 04:11:00,2026-08-20,USD
9912,25,tok_01839,14.99,2026-08-20 10:41:00,2026-08-20,USD
9913,40,tok_02104,98.68,2026-08-20 09:01:00,2026-08-20,USD
9914,6,tok_03145,11.51,2026-08-20 13:11:00,2026-08-20,USD
9915,50,tok_00025,20.56,2026-08-20 17:19:00,2026-08-20,USD
9916,16,tok_04324,29.46,2026-08-20 06:18:00,2026-08-20,USD
9917,13,tok_01471,40.51,2026-08-20 05:50:00,2026-08-20,USD
9918,5,tok_01143,82.02,2026-08-20 15:08:00,2026-08-20,USD
9919,15,tok_02001,10.7,2026-08-20 17:10:00,2026-08-20,USD
9920,49,tok_04288,8.59,2026-08-20 20:51:00,2026-08-20,USD
9921,37,tok_04505,35.72,2026-08-20 04:47:00,2026-08-20,USD
9922,42,tok_03429,60.12,2026-08-20 10:37:00,2026-08-20,USD
9923,4,tok_03787,36.2,2026-08-20 13:35:00,2026-08-20,USD
9924,8,tok_00941,47.69,2026-08-20 09:56:00,2026-08-20,USD
9925,60,tok_02170,59.33,2026-08-20 23:16:00,2026-08-20,USD
9926,38,tok_02735,59.44,2026-08-20 01:45:00,2026-08-20,USD
9927,57,tok_02683,6.39,2026-08-20 23:56:00,2026-08-20,USD
9928,42,tok_04254,27.13,2026-08-20 10:25:00,2026-08-20,USD
9929,22,tok_03522,5.08,2026-08-20 20:48:00,2026-08-20,USD
9930,22,tok_01009,27.14,2026-08-20 15:52:00,2026-08-20,USD
9931,54,tok_03002,31.69,2026-08-20 03:42:00,2026-08-20,USD
9932,60,tok_00521,11.33,2026-08-20 23:22:00,2026-08-20,USD
9933,42,tok_03843,22.92,2026-08-20 08:56:00,2026-08-20,USD
9934,48,tok_00068,25.74,2026-08-20 00:03:00,2026-08-20,USD
9935,15,tok_03823,142.8,2026-08-20 21:58:00,2026-08-20,USD
9936,20,tok_03124,35.56,2026-08-20 03:26:00,2026-08-20,USD
9937,39,tok_04828,94.95,2026-08-20 16:22:00,2026-08-20,USD
9938,26,tok_04323,30.65,2026-08-20 09:11:00,2026-08-20,USD
9939,34,tok_01593,14.91,2026-08-20 06:25:00,2026-08-20,USD
9940,53,tok_01684,5.31,2026-08-20 18:35:00,2026-08-20,USD
9941,49,tok_01496,17.07,2026-08-20 06:55:00,2026-08-20,USD
